,code,update_time,last_price,prev_close_price,suspension,circular_market_val,total_market_val,wrt_maturity_date,wrt_end_trade,wrt_code,wrt_recovery_price,wrt_street_vol,wrt_issue_vol,wrt_street_ratio,wrt_delta,wrt_implied_volatility,wrt_premium,lot_size,net_profit,earning_per_share,outstanding_shares,net_asset_per_share,pe_ratio,pb_ratio,price_spread,name
2737,SZ.002511,2018-06-05 14:02:48,10.53,10.31,False,13250463576.48,13559372730.539999,,,,,,,,,,,100,372142328.502,0.289,1258353616,-1.852967296,36.435,4.312,0.01,中顺洁柔
2738,SZ.002512,2018-06-05 14:02:48,9.87,9.44,False,6313004225.009999,10811461122.839998,,,,,,,,,,,100,116110929.992,0.106,639615423,-1.691967296,93.113,3.791,0.01,达华智能
2739,SZ.002513,2018-06-05 14:02:48,8.36,8.23,False,2126844777.1999998,2843121284.08,,,,,,,,,,,100,41830612.194,0.123,254407270,-1.062934592,67.967,1.11,0.01,蓝丰生化
2740,SZ.002514,2018-06-05 14:02:45,5.85,5.83,False,2097013159.8,3241100444.3999996,,,,,,,,,,,100,69254283.0,0.125,358463788,1.645,46.8,3.556,0.01,宝馨科技
2741,SZ.002515,2018-06-05 14:02:48,8.03,7.93,False,7664996888.009999,7855855638.4,,,,,,,,,,,100,92939761.6,0.095,954545067,1.507,84.526,5.328,0.01,金字火腿
2742,SZ.002516,2018-06-05 14:02:48,4.03,4.02,False,3821642072.4300003,6054643193.56,,,,,,,,,,,100,384612570.112,0.256,948298281,-1.543967296,15.742,1.464,0.01,旷达科技
2743,SZ.002517,2018-06-05 14:02:48,12.56,12.3,False,6949901780.240001,18023747655.36,,,,,,,,,,,100,1650263519.4,1.15,553336129,-0.771967296,10.921,3.565,0.01,恺英网络
2744,SZ.002518,2018-06-05 14:02:48,10.93,10.84,False,6069289467.62,6438631218.42,,,,,,,,,,,100,362872537.104,0.616,555287234,-0.372967296,17.743,2.786,0.01,科士达
2745,SZ.002519,2018-06-05 14:02:39,5.63,5.56,False,4681614367.35,6341805955.74,,,,,,,,,,,100,189240390.864,0.168,831547845,-1.094967296,33.511,1.759,0.01,银河电子
2746,SZ.300143,2018-06-05 14:02:45,15.47,15.08,False,4076076502.6800003,8458544647.280001,,,,,,,,,,,100,107167081.504,0.196,263482644,0.110032704,78.928,3.511,0.01,星普医科
2748,SZ.300145,2018-06-05 14:02:48,9.01,9.01,False,6676606192.75,10831361003.35,,,,,,,,,,,100,620308798.86,0.516,741021775,-0.359967296,17.461,2.289,0.01,中金环境
2750,SZ.002521,2018-06-05 14:02:42,7.01,6.79,False,3014727049.2,3467747591.19,,,,,,,,,,,100,144448259.148,0.292,430060920,-1.637934592,24.006,1.008,0.01,齐峰新材
2751,SZ.002523,2018-06-05 14:02:48,3.7,3.68,False,4347513382.900001,5241570960.0,,,,,,,,,,,100,118997827.2,0.084,1175003617,1.478,44.047,2.503,0.01,天桥起重
2753,SZ.300147,2018-06-05 14:02:45,8.93,8.87,False,5897363061.07,5906983671.55,,,,,,,,,,,100,69455015.175,0.105,660398999,0.912032704,85.047,1.714,0.01,香雪制药
2754,SZ.300148,2018-06-05 14:02:48,5.28,5.23,False,4032434429.76,4461253874.88,,,,,,,,,,,100,134344576.914,0.159,763718642,0.707032704,33.207,1.055,0.01,天舟文化
2756,SZ.002526,2018-06-05 14:02:48,3.43,3.43,False,3046769996.48,3597048741.51,,,,,,,,,,,100,115357248.27,0.11,888271136,-2.085967296,31.181,1.552,0.01,山东矿机
2757,SZ.300149,2018-06-05 14:02:39,19.84,19.6,False,8038094239.36,8374464000.0,,,,,,,,,,,100,56561400.0,0.134,405145879,1.955,148.059,10.148,0.01,量子高科
2758,SZ.300150,2018-06-05 14:02:45,5.19,5.08,False,2333400567.15,3036700415.07,,,,,,,,,,,100,97712710.851,0.167,449595485,-0.897967296,31.077,1.527,0.01,世纪瑞尔
2759,SZ.300151,2018-06-05 14:02:39,6.9,6.81,False,1980509104.5,3467250000.0,,,,,,,,,,,100,40200000.0,0.08,287030305,1.667,86.25,4.139,0.01,昌红科技
2760,SZ.002527,2018-06-05 14:02:30,7.61,7.55,False,3208673923.8900003,4719518470.55,,,,,,,,,,,100,103568933.585,0.167,421639149,0.564032704,45.568,1.566,0.01,新时达
2761,SZ.002528,2018-06-05 14:02:45,4.31,4.28,False,3618046761.5499997,4509832094.049999,,,,,,,,,,,100,146491065.7,0.14,839454005,-1.517967296,30.785,1.552,0.01,英飞拓
2764,SZ.300153,2018-06-05 14:02:45,8.76,8.64,False,2799368209.56,2803200000.0,,,,,,,,,,,100,23040000.0,0.072,319562581,-1.270967296,121.666,2.896,0.01,科泰电源
2765,SZ.300154,2018-06-05 14:02:45,5.66,5.59,False,1777204059.0,2576658400.0,,,,,,,,,,,100,67830760.0,0.149,313993650,-0.866967296,37.986,1.651,0.01,瑞凌股份
2766,SZ.002530,2018-06-05 14:02:48,19.77,19.1,False,4183309699.44,9701966433.81,,,,,,,,,,,100,224269026.821,0.457,211598872,-0.529934592,43.26,2.452,0.01,金财互联
2767,SZ.002531,2018-06-05 14:02:48,5.09,4.91,False,9004138806.17,9055206949.23,,,,,,,,,,,100,471440047.455,0.265,1768986013,-1.521967296,19.207,1.835,0.01,天顺风能
2769,SZ.002533,2018-06-05 14:02:42,5.4,5.37,False,2778074577.0,2986854912.0,,,,,,,,,,,100,126664773.12,0.229,514458255,-0.150967296,23.58,1.303,0.01,金杯电工
2771,SZ.300156,2018-06-05 14:02:48,7.82,7.7,False,5644476000.0,7898390925.3,,,,,,,,,,,100,199984834.17,0.198,721800000,-1.600967296,39.494,2.902,0.01,神雾环保
2773,SZ.300158,2018-06-05 14:02:48,12.5,12.4,False,5316790025.0,6493679125.0,,,,,,,,,,,100,294553285.11,0.567,425343202,-2.120901888,22.045,1.161,0.01,振东制药
2774,SZ.300159,2018-06-05 14:02:48,8.25,8.28,False,7845720564.0,12295471666.5,,,,,,,,,,,100,454559861.61,0.305,950996432,-0.096967296,27.049,1.965,0.01,新研股份
2775,SZ.002534,2018-06-05 14:02:48,7.39,7.27,False,5376969912.0,5464105771.5,,,,,,,,,,,100,397053423.45,0.537,727600800,-0.156967296,13.761,1.785,0.01,杭锅股份
2776,SZ.002537,2018-06-05 14:02:42,10.11,9.96,False,11819070588.96,12651149460.449999,,,,,,,,,,,100,415448231.54,0.332,1169047536,1.307032704,30.451,1.804,0.01,海联金汇
2777,SZ.002535,2018-06-05 14:02:48,4.23,4.14,False,2269161229.05,3391119403.0200005,,,,,,,,,,,100,59324547.476,0.074,536444735,-0.619967296,57.162,1.151,0.01,林州重机
2778,SZ.002536,2018-06-05 14:02:42,12.15,12.08,False,3816486934.65,4055765693.4,,,,,,,,,,,100,264709645.668,0.793,314114151,2.066032704,15.321,1.91,0.01,西泵股份
2779,SZ.300160,2018-06-05 14:02:45,5.22,5.17,False,3092229415.08,3120307200.0,,,,,,,,,,,100,78306560.0,0.131,592381114,-2.047967296,39.847,2.323,0.01,秀强股份
2780,SZ.300161,2018-06-05 14:02:48,14.6,14.3,False,2414932155.2,2522751330.2,,,,,,,,,,,100,25745886.863,0.149,165406312,-2.049934592,97.986,2.232,0.01,华中数控
2783,SZ.300164,2018-06-05 14:02:48,7.8,7.69,False,2454763966.2,3519844840.2,,,,,,,,,,,100,61371653.624,0.136,314713329,-0.781967296,57.352,2.22,0.01,通源石油
2784,SZ.002538,2018-06-05 14:02:42,6.83,6.93,False,4771467423.64,4904761532.89,,,,,,,,,,,100,219744806.598,0.306,698604308,0.395032704,22.32,1.456,0.01,司尔特
2785,SZ.002539,2018-06-05 14:02:48,5.39,5.39,False,2576687683.5699997,5444439000.0,,,,,,,,,,,100,82828200.0,0.082,478049663,-1.207967296,65.731,1.746,0.01,云图控股
2786,SZ.002540,2018-06-05 14:02:48,7.15,7.15,False,5039422695.45,9084285925.0,,,,,,,,,,,100,315091316.0,0.248,704814363,-0.561967296,28.83,1.915,0.01,亚太科技
2787,SZ.002541,2018-06-05 14:02:45,13.89,13.59,False,3437674672.53,4849636578.78,,,,,,,,,,,100,213677292.024,0.612,247492777,-1.192901888,22.696,1.187,0.01,鸿路钢构
2788,SZ.300165,2018-06-05 14:02:48,6.97,7.0,False,2121595588.6699998,3218467200.0,,,,,,,,,,,100,109898880.0,0.238,304389611,-0.737967296,29.285,1.959,0.01,天瑞仪器
2789,SZ.300166,2018-06-05 14:02:48,13.76,13.43,False,11096772419.84,14447580044.8,,,,,,,,,,,100,417887853.04,0.398,806451484,-0.073967296,34.572,3.259,0.01,东方国信
2793,SZ.002542,2018-06-05 14:02:48,6.86,6.84,False,4695350495.5,12423460000.0,,,,,,,,,,,100,242674000.0,0.134,684453425,1.937,51.194,3.541,0.01,中化岩土
2794,SZ.002543,2018-06-05 14:02:48,23.84,23.62,False,8898941560.0,10489600000.0,,,,,,,,,,,100,433840000.0,0.986,373277750,-1.403934592,24.178,3.317,0.01,万和电气
2795,SZ.002544,2018-06-05 14:02:42,14.83,14.28,False,7586137903.4,8473694302.36,,,,,,,,,,,100,221127423.804,0.387,511539980,-0.546967296,38.32,3.956,0.01,杰赛科技
2796,SZ.300170,2018-06-05 14:02:48,14.78,14.1,False,9814578522.9,12902860025.42,,,,,,,,,,,100,336102916.765,0.385,664044555,-1.275967296,38.389,4.895,0.01,汉得信息
2797,SZ.300171,2018-06-05 14:02:48,7.92,7.81,False,2644446459.6,4976429356.8,,,,,,,,,,,100,92993881.92,0.148,333894755,0.500032704,53.513,1.651,0.01,东富龙
2798,SZ.300172,2018-06-05 14:02:45,6.67,6.62,False,2290292007.05,3381690000.0,,,,,,,,,,,100,120666000.0,0.238,343372115,-1.896967296,28.025,2.781,0.01,中电环保
2799,SZ.300173,2018-06-05 14:02:45,6.88,6.96,False,3503221675.36,4032921860.64,,,,,,,,,,,100,76203465.39,0.13,509189197,-1.399967296,52.923,2.376,0.01,智慧松德
2800,SZ.300174,2018-06-05 14:02:51,22.6,22.88,False,4975578845.6,5532480000.0,,,,,,,,,,,100,87638400.0,0.358,220158356,-1.742967296,63.128,8.855,0.01,元力股份
2801,SZ.002545,2018-06-05 14:02:48,7.53,7.61,False,4656924998.55,9722391028.11,,,,,,,,,,,100,256939683.213,0.199,618449535,1.138032704,37.839,1.385,0.01,东方铁塔
2802,SZ.002546,2018-06-05 14:02:51,4.2,4.18,False,3283995523.2000003,3503006203.2000003,,,,,,,,,,,100,117600922.536,0.141,781903696,-0.855967296,29.787,1.221,0.01,新联电子
2805,SZ.300177,2018-06-05 14:02:51,12.8,12.72,False,4054402291.2000003,5720302220.8,,,,,,,,,,,100,83570040.257,0.187,316750179,-0.449967296,68.449,3.328,0.01,中海达
2806,SZ.300178,2018-06-05 14:02:51,15.74,15.24,False,8368198985.72,9703840531.82,,,,,,,,,,,100,294690964.054,0.478,531651778,0.130032704,32.928,3.557,0.01,腾邦国际
2807,SZ.300179,2018-06-05 14:02:42,6.14,6.12,False,1969568637.1399999,3047818329.0,,,,,,,,,,,100,59070094.65,0.119,320776651,1.65,51.596,3.721,0.01,四方达
2809,SZ.002548,2018-06-05 14:02:42,8.33,8.3,False,2593577720.44,3169883239.32,,,,,,,,,,,100,51753195.744,0.136,311353868,0.053032704,61.25,1.915,0.01,金新农
2810,SZ.002549,2018-06-05 14:02:48,5.74,5.81,False,3560148469.5,3580038000.0,,,,,,,,,,,100,65488500.0,0.105,620234925,1.435,54.666,4.0,0.01,凯美特气
2811,SZ.002550,2018-06-05 14:02:51,6.21,6.09,False,5612287046.67,7948800000.0,,,,,,,,,,,100,197120000.0,0.154,903749927,1.97,40.324,3.152,0.01,千红制药
2812,SZ.300180,2018-06-05 14:02:51,22.52,22.36,False,8556289628.76,14210566774.279999,,,,,,,,,,,100,323713177.407,0.513,379941813,-0.721934592,43.898,2.862,0.01,华峰超纤
2813,SZ.300181,2018-06-05 14:02:48,6.45,6.39,False,2560621129.8,3925630269.6,,,,,,,,,,,100,43820989.056,0.072,396995524,-2.054967296,89.583,2.879,0.01,佐力药业
2815,SZ.300183,2018-06-05 14:02:51,16.39,15.43,False,4318907707.7300005,7708378556.2300005,,,,,,,,,,,100,233743998.929,0.497,263508707,1.581032704,32.977,2.789,0.01,东软载波
2816,SZ.300184,2018-06-05 14:02:51,11.28,11.06,False,3479363804.64,7436852157.12,,,,,,,,,,,100,391621469.976,0.594,308454238,-2.047934592,18.989,1.724,0.01,力源信息
2817,SZ.002551,2018-06-05 14:02:51,7.3,7.19,False,2974810648.4,5153466609.0,,,,,,,,,,,100,176488582.5,0.25,407508308,-1.022967296,29.2,2.231,0.01,尚荣医疗
2818,SZ.002553,2018-06-05 14:02:33,7.68,7.65,False,1695153039.36,2672640000.0,,,,,,,,,,,100,78300000.0,0.225,220723052,2.082,34.133,3.688,0.01,南方轴承
2819,SZ.002554,2018-06-05 14:02:51,3.77,3.71,False,3152718771.02,4036953700.0,,,,,,,,,,,100,73885890.0,0.069,836264926,2.01,54.637,1.875,0.01,惠博普
2821,SZ.002556,2018-06-05 14:02:24,5.65,5.62,False,3957889573.8500004,4054440000.0000005,,,,,,,,,,,100,144237600.0,0.201,700511429,-1.062967296,28.109,1.748,0.01,辉隆股份
2822,SZ.002557,2018-06-05 14:02:51,18.12,18.22,False,9186840000.0,9186840000.0,,,,,,,,,,,100,326001000.0,0.643,507000000,1.910032704,28.18,2.92,0.01,洽洽食品
2824,SZ.002559,2018-06-05 14:02:45,8.51,8.4,False,2602980566.07,3174259623.31,,,,,,,,,,,100,98845922.465,0.265,305873157,0.082032704,32.113,1.944,0.01,亚威股份
2826,SZ.002561,2018-06-05 14:02:39,10.27,10.19,False,4079882239.4199996,4269886010.0,,,,,,,,,,,100,244468644.0,0.588,397262146,1.040032704,17.465,1.925,0.01,徐家汇
2827,SZ.300185,2018-06-05 14:02:51,2.05,2.01,False,5619930843.999999,6698875052.4,,,,,,,,,,,100,218938843.176,0.067,2741429680,1.56,30.597,1.314,0.01,通裕重工
2829,SZ.002562,2018-06-05 14:02:51,6.56,6.54,False,3255941298.3999996,5678019899.839999,,,,,,,,,,,100,410271559.836,0.474,496332515,-1.760967296,13.839,2.588,0.01,兄弟科技
2830,SZ.002564,2018-06-05 14:02:51,7.16,7.34,False,4068464357.64,5268055920.0,,,,,,,,,,,100,137587494.0,0.187,568221279,-0.680967296,38.288,1.981,0.01,天沃科技
2832,SZ.300188,2018-06-05 14:02:51,17.29,16.84,False,8491204689.24,13743585458.33,,,,,,,,,,,100,273440913.688,0.344,491104956,-1.332967296,50.261,5.837,0.01,美亚柏科
2834,SZ.300190,2018-06-05 14:02:51,10.93,10.74,False,4314838078.33,4943474022.58,,,,,,,,,,,100,152872298.228,0.338,394770181,-0.504934592,32.337,1.351,0.01,维尔利
2836,SZ.002565,2018-06-05 14:02:24,5.52,5.56,False,3780300035.7599998,3914257474.7999997,,,,,,,,,,,100,133311667.62,0.188,684836963,-0.855967296,29.361,1.605,0.01,顺灏股份
2837,SZ.002566,2018-06-05 14:02:51,8.16,8.02,False,1836562305.6000001,2700565056.0,,,,,,,,,,,100,62218900.8,0.188,225068910,1.214032704,43.404,1.481,0.01,益盛药业
2839,SZ.300193,2018-06-05 14:02:36,6.67,6.64,False,3064606610.87,3382637660.2599998,,,,,,,,,,,100,148085486.776,0.292,459461261,0.237032704,22.842,1.471,0.01,佳士科技
2840,SZ.300194,2018-06-05 14:02:33,5.32,5.24,False,3121136105.0800004,6329269872.240001,,,,,,,,,,,100,283151546.916,0.238,586679719,-0.713967296,22.352,1.485,0.01,福安药业
2841,SZ.002567,2018-06-05 14:02:45,5.47,5.45,False,3547786829.58,4576042270.53,,,,,,,,,,,100,299492346.042,0.358,648589914,-0.136967296,15.279,1.315,0.01,唐人神
2842,SZ.002568,2018-06-05 14:02:51,15.42,15.35,False,5863797478.2,10982815432.8,,,,,,,,,,,100,188032637.76,0.264,380272210,-1.621967296,58.409,5.768,0.01,百润股份
2843,SZ.300195,2018-06-05 14:02:42,11.46,11.44,False,3473460735.3,4967722399.8,,,,,,,,,,,100,154320172.28,0.356,303094305,0.241065408,32.191,1.297,0.01,长荣股份
2844,SZ.300196,2018-06-05 14:02:51,10.33,10.26,False,2699462168.76,4385044465.08,,,,,,,,,,,100,182108816.604,0.429,261322572,1.393032704,24.079,1.816,0.01,长海股份
2847,SZ.300199,2018-06-05 14:02:51,18.44,18.15,False,10315692611.16,17235730437.600002,,,,,,,,,,,100,349575009.96,0.374,559419339,-0.057967296,49.304,4.352,0.01,翰宇药业
2848,SZ.300200,2018-06-05 14:02:48,9.27,9.18,False,1879125000.12,2416236355.17,,,,,,,,,,,100,60471071.672,0.232,202710356,1.373032704,39.956,1.635,0.01,高盟新材
2849,SZ.300201,2018-06-05 14:02:39,5.25,5.27,False,4674590859.75,5465282807.25,,,,,,,,,,,100,139494837.366,0.134,890398259,1.453,39.179,3.613,0.01,海伦哲
2851,SZ.002571,2018-06-05 14:02:48,6.97,7.0,False,1764787272.0,2731896379.0,,,,,,,,,,,100,52129443.1,0.133,253197600,-0.430967296,52.406,1.803,0.01,德力股份
2853,SZ.300202,2018-06-05 14:02:51,19.84,20.05,False,8171978646.4,10902159360.0,,,,,,,,,,,100,49455360.0,0.09,411894085,-1.035967296,220.444,6.087,0.01,聚龙股份
2854,SZ.300203,2018-06-05 14:02:51,25.03,24.61,False,11304997237.0,11326510522.0,,,,,,,,,,,100,469713061.2,1.038,451657900,-1.574934592,24.113,3.568,0.01,聚光科技
2855,SZ.300204,2018-06-05 14:02:45,12.56,12.45,False,5861783575.84,5988976121.04,,,,,,,,,,,100,250335387.225,0.525,466702514,0.165032704,23.923,2.816,0.01,舒泰神
2856,SZ.300205,2018-06-05 14:02:51,8.32,8.15,False,3538969574.4,3578065920.0,,,,,,,,,,,100,26233416.0,0.061,425356920,-1.425967296,136.393,2.899,0.01,天喻信息
2857,SZ.300206,2018-06-05 14:02:51,7.61,7.47,False,2615680434.2000003,4451850000.0,,,,,,,,,,,100,43875000.0,0.075,343716220,2.103,101.466,3.618,0.01,理邦仪器
2858,SZ.300207,2018-06-05 14:02:51,11.3,10.67,False,12786302650.400002,17500021850.0,,,,,,,,,,,100,586947635.5,0.379,1131531208,-0.670967296,29.815,3.118,0.01,欣旺达
2859,SZ.002573,2018-06-05 14:02:51,13.4,13.27,False,14459379558.4,14489046140.0,,,,,,,,,,,100,672551246.2,0.622,1079058176,-0.271967296,21.543,3.33,0.01,清新环境
2860,SZ.002574,2018-06-05 14:02:51,6.72,6.69,False,3548160000.0,3548160000.0,,,,,,,,,,,100,102432000.0,0.194,528000000,1.706032704,34.639,1.119,0.01,明牌珠宝
2862,SZ.300208,2018-06-05 14:02:51,12.54,12.45,False,7260785425.08,9599683500.0,,,,,,,,,,,100,310037625.0,0.405,579010002,-1.722967296,30.962,4.875,0.01,恒顺众昇
2863,SZ.300209,2018-06-05 14:02:51,17.37,17.0,False,4358071475.46,5074164628.92,,,,,,,,,,,100,109837990.816,0.376,250896458,-1.417934592,46.196,2.421,0.01,天泽信息
2864,SZ.300210,2018-06-05 14:02:51,4.87,4.8,False,1714629736.3600001,2358151171.11,,,,,,,,,,,100,51811534.971,0.107,352080028,-1.584967296,45.514,1.797,0.01,森远股份
2866,SZ.002577,2018-06-05 14:02:51,15.52,15.18,False,4365674188.8,4393361248.0,,,,,,,,,,,100,16701566.6,0.059,281293440,-0.081967296,263.05,3.683,0.01,雷柏科技
2869,SZ.300212,2018-06-05 14:02:51,31.0,29.81,False,9455804760.0,11640659867.0,,,,,,,,,,,100,214037939.49,0.57,305025960,-1.065934592,54.385,4.12,0.01,易华录
2870,SZ.300213,2018-06-05 14:02:51,6.85,6.68,False,2573465779.75,4075245744.1,,,,,,,,,,,100,122554835.516,0.206,375688435,-1.029967296,33.252,2.098,0.01,佳讯飞鸿
2871,SZ.002579,2018-06-05 14:02:51,8.78,8.66,False,3094379264.8799996,3321459951.9999995,,,,,,,,,,,100,38586436.8,0.102,352434996,-1.606967296,86.078,3.266,0.01,中京电子
2872,SZ.002580,2018-06-05 14:02:45,5.97,5.89,False,1780897649.58,2113721645.1899998,,,,,,,,,,,100,28678635.387,0.081,298307814,-0.986967296,73.703,1.804,0.01,圣阳股份
2873,SZ.300214,2018-06-05 14:02:51,5.23,5.16,False,1593658315.0900002,2226999971.2200003,,,,,,,,,,,100,120504969.762,0.283,304714783,-0.480967296,18.48,1.371,0.01,日科化学
2874,SZ.300215,2018-06-05 14:02:51,6.93,6.9,False,4137863582.16,5255174834.91,,,,,,,,,,,100,128914822.79,0.17,597094312,-1.667967296,40.764,2.637,0.01,电科院
2875,SZ.300216,2018-06-05 14:02:51,9.63,9.68,False,2513160427.4100003,3480618279.6000004,,,,,,,,,,,100,231318348.8,0.64,260972007,-0.935967296,15.046,2.866,0.01,千山药机
2876,SZ.300217,2018-06-05 14:02:51,2.69,2.68,False,2399616310.37,3425698069.14,,,,,,,,,,,100,94238534.244,0.074,892050673,1.492,36.351,1.802,0.01,东方电热
2879,SZ.002581,2018-06-05 14:02:51,13.92,13.74,False,4768151733.12,9183519357.12,,,,,,,,,,,100,393862144.842,0.597,342539636,0.162032704,23.316,3.123,0.01,未名医药
2880,SZ.002582,2018-06-05 14:02:51,14.65,14.63,False,3456826247.4,7554772944.0,,,,,,,,,,,100,167597352.0,0.325,235960836,-2.011934592,45.076,2.227,0.01,好想你
2882,SZ.300221,2018-06-05 14:02:45,12.27,12.1,False,5174389700.04,6204797526.9,,,,,,,,,,,100,225537057.62,0.446,421710652,0.214032704,27.511,2.721,0.01,银禧科技
2883,SZ.300222,2018-06-05 14:02:51,19.4,19.04,False,6303990074.799999,14158516846.4,,,,,,,,,,,100,340826152.952,0.467,324947942,1.417032704,41.541,3.396,0.01,科大智能
2884,SZ.002583,2018-06-05 14:02:51,9.95,9.72,False,10421670785.05,18060766787.949997,,,,,,,,,,,100,297685000.324,0.164,1047404099,-1.228967296,60.67,3.245,0.01,海能达
2886,SZ.300224,2018-06-05 14:02:51,8.64,8.46,False,6359553855.360001,7086671043.84,,,,,,,,,,,100,121392050.288,0.148,736059474,-0.729967296,58.378,2.423,0.01,正海磁材
2888,SZ.002584,2018-06-05 14:02:45,12.48,13.87,False,3645373392.96,7303500946.56,,,,,,,,,,,100,92464194.676,0.158,292097227,-1.394967296,78.987,4.303,0.01,西陇科学
2889,SZ.002585,2018-06-05 14:02:48,6.19,6.15,False,5275069792.280001,7157361346.150001,,,,,,,,,,,100,95971081.055,0.083,852192212,-2.140934592,74.578,0.959,0.01,双星新材
2890,SZ.002586,2018-06-05 14:02:48,7.23,7.26,False,5015074410.990001,8272737452.22,,,,,,,,,,,100,251729217.08,0.22,693647913,-0.165967296,32.863,1.751,0.01,围海股份
2892,SZ.300227,2018-06-05 14:02:51,12.19,12.01,False,1850217935.61,2711997409.3199997,,,,,,,,,,,100,66965645.628,0.301,151781619,-1.082967296,40.498,3.795,0.01,光韵达
2893,SZ.300228,2018-06-05 14:02:51,9.28,9.17,False,3768632981.7599998,4405091573.759999,,,,,,,,,,,100,34652121.216,0.073,406102692,-0.451967296,127.123,2.414,0.01,富瑞特装
2894,SZ.002587,2018-06-05 14:02:51,7.21,7.12,False,2849024830.75,4408091863.14,,,,,,,,,,,100,166908332.682,0.273,395149075,1.939,26.41,3.718,0.01,奥拓电子
2895,SZ.002588,2018-06-05 14:02:51,5.97,5.93,False,4356754015.74,6906597480.0,,,,,,,,,,,100,266083320.0,0.23,729774542,-0.632967296,25.956,1.63,0.01,史丹利
2897,SZ.002590,2018-06-05 14:02:42,9.75,9.63,False,4147640981.25,4676557528.5,,,,,,,,,,,100,125187847.686,0.261,425399075,-0.404967296,37.356,2.506,0.01,万安科技
2899,SZ.300230,2018-06-05 14:02:51,6.05,5.5,False,2964684797.25,4938046548.05,,,,,,,,,,,100,272612817.694,0.334,490030545,-0.943967296,18.113,1.805,0.01,永利股份
2900,SZ.300231,2018-06-05 14:02:48,8.7,8.5,False,3811245974.9999995,3846271913.9999995,,,,,,,,,,,100,123788061.6,0.28,438074250,-1.287967296,31.071,2.893,0.01,银信科技
2901,SZ.002591,2018-06-05 14:02:39,8.64,8.54,False,1570463035.2,2649170093.76,,,,,,,,,,,100,34647710.717,0.113,181766555,-0.239967296,76.46,2.13,0.01,恒大高新
2902,SZ.300232,2018-06-05 14:02:51,15.0,14.6,False,5644457550.0,9520827075.0,,,,,,,,,,,100,287528977.665,0.453,376297170,-1.353967296,33.112,5.1,0.01,洲明科技
2903,SZ.300233,2018-06-05 14:02:48,18.99,19.1,False,6744718122.03,7465960999.619999,,,,,,,,,,,100,304299832.212,0.774,355172097,1.423065408,24.534,1.896,0.01,金城医药
2905,SZ.002593,2018-06-05 14:02:51,3.74,3.68,False,1742929109.24,2622282300.0,,,,,,,,,,,100,69413355.0,0.099,466023826,-1.672967296,37.777,1.426,0.01,日上集团
2906,SZ.002595,2018-06-05 14:02:48,15.54,15.39,False,8003325982.679999,12432000000.0,,,,,,,,,,,100,628800000.0,0.786,515014542,0.713032704,19.77,3.103,0.01,豪迈科技
2907,SZ.300235,2018-06-05 14:02:51,12.52,12.29,False,1321126250.32,2101245246.8,,,,,,,,,,,100,10405527.58,0.062,105521266,-0.772967296,201.935,3.554,0.01,方直科技
2908,SZ.300236,2018-06-05 14:02:51,31.86,30.85,False,6055586838.54,6173382975.84,,,,,,,,,,,100,70337037.672,0.363,190068639,-1.773934592,87.768,4.674,0.01,上海新阳
2909,SZ.300237,2018-06-05 14:02:48,7.43,7.41,False,8671813243.18,10796328749.3,,,,,,,,,,,100,661147992.05,0.455,1167135026,-2.001967296,16.329,3.24,0.01,美晨生态
2911,SZ.300239,2018-06-05 14:02:42,5.06,4.98,False,2251326900.8999996,2332022986.48,,,,,,,,,,,100,23504579.508,0.051,444926265,1.598,99.215,3.166,0.01,东宝生物
